WMO ID,DATA TIMESTAMP,TEMPERATURE 07LT C,TEMPERATURE 13LT C,TEMPERATURE 18LT C,TEMPERATURE AVG C,TEMP 24H MIN C,TEMP 24H MAX C,RAINFALL 24H MM,SUNSHINE 24H H,WEATHER SPECIFIC,QFF 24H MEAN MB,REL HUMIDITY 07LT PC,REL HUMIDITY 13LT PC,REL HUMIDITY 18LT PC,REL HUMIDITY AVG PC,WIND SPEED 24H MAX MS,WIND DIR 24H MAX DEG,WIND SPEED 24H MEAN MS,WIND DIR 24H CARDINAL
96687,2023-07-22 00:00:00,,31.3,30,,24.9,32,0,3.1,No significant weather,1012.4,,61,64,,4.1,130,2.5,E
96687,2023-07-23 00:00:00,,33.3,29.7,,25,33.3,,10.1,No significant weather,1011.9,,53,67,,3.6,130,2.4,SE
96687,2023-07-24 00:00:00,,32,30,,25.7,32,,9.1,No significant weather,1011.4,,59,70,,2.1,120,1.6,SE
96687,2023-07-25 00:00:00,,32.6,30.1,,23.7,32.8,,5.3,No significant weather,1011.8,,57,64,,3.6,90,2.2,E
96687,2023-07-26 00:00:00,,32.6,30.4,,23.4,33.5,0,9.3,No significant weather,1012.7,,48,65,,3.6,110,1.8,SE
96687,2023-07-27 00:00:00,,32.2,29.8,,23.8,33,,9,No significant weather,1012.5,,53,60,,4.1,120,2.3,SE
96687,2023-07-28 00:00:00,,32.2,29.7,,24.7,32.6,0,10.2,No significant weather,1011.7,,52,64,,4.1,110,2.3,SE
96687,2023-07-29 00:00:00,,32.2,29.8,,22.6,32.2,,8.9,No significant weather,1012.2,,52,61,,3.1,120,2.3,E
96687,2023-07-30 00:00:00,,32.2,29.8,,24,33.2,0,10,No significant weather,1012.1,,54,65,,3.6,170,2.5,SE
96687,2023-07-31 00:00:00,,33.6,30.8,,23.8,33.9,0,10.2,No significant weather,1011.4,,51,67,,3.1,120,2.1,E
96687,2023-08-01 00:00:00,,33.9,31.6,,25.6,34,0,9.3,No significant weather,1011.2,,49,64,,4.1,100,1.9,E
96687,2023-08-02 00:00:00,,34.2,29.7,,26.4,34.6,,7.8,No significant weather,1012.5,,45,77,,3.1,80,1.9,SE
96687,2023-08-03 00:00:00,,33.6,32,,23.6,34.5,1.9,9,RA,1013.1,,46,60,,3.1,100,2.1,E
96687,2023-08-04 00:00:00,,33.2,31,,25.3,33.5,0,9.1,No significant weather,1014.9,,51,61,,3.6,120,2.3,E
96687,2023-08-05 00:00:00,,30.1,28.8,,26,31.1,.7,10.8,No significant weather,1014.1,,66,74,,4.1,80,2.8,E
96687,2023-08-06 00:00:00,,32.6,27.4,,26.7,32.8,8888,4,RA,1012.3,,59,90,,3.6,190,1.7,S
96687,2023-08-07 00:00:00,,32.6,29.5,,26.4,32.6,17.2,7,TS,1012.1,,53,66,,4.1,110,3,E
96687,2023-08-08 00:00:00,,32.6,30.1,,23.7,32.9,,10.8,No significant weather,1012.7,,50,61,,3.6,100,2.3,E
96687,2023-08-09 00:00:00,,32.4,30.2,,23.1,33.4,0,10.8,No significant weather,1013.8,,55,57,,3.6,110,2.5,E
96687,2023-08-10 00:00:00,,32.7,29.8,,24.2,33.4,0,10.3,No significant weather,1012.9,,44,61,,3.1,130,2,E
96687,2023-08-11 00:00:00,,31.8,29.8,,22.4,32.4,0,8.2,No significant weather,1012.7,,49,57,,3.1,100,1.8,E
96687,2023-08-12 00:00:00,,32.1,30,,21.5,33.4,0,8.4,No significant weather,1012,,46,61,,2.6,100,1.6,E
96687,2023-08-13 00:00:00,,33.2,30.4,,23.2,33.4,,8.4,No significant weather,1011.6,,48,61,,2.6,90,1.4,E
96687,2023-08-14 00:00:00,,33,30,,23.6,34,0,6.5,No significant weather,1011.7,,48,63,,3.6,110,1.7,SE
96687,2023-08-15 00:00:00,,33.5,30,,24.4,33.5,0,8.6,No significant weather,1012.6,,48,61,,3.6,100,1.7,SE
96687,2023-08-16 00:00:00,,33,30.4,,24.2,33.2,0,8.1,No significant weather,1012.9,,51,60,,3.6,70,2.3,E
96687,2023-08-17 00:00:00,,33.1,29.8,,23.6,33.1,0,9,No significant weather,1011.6,,50,64,,3.6,110,2,E
96687,2023-08-18 00:00:00,,32.6,29.8,,24.5,33.2,0,7.3,No significant weather,1010.8,,56,63,,3.1,100,2.2,E
96687,2023-08-19 00:00:00,,33.2,30.6,,24.6,34.4,0,6.6,No significant weather,1010.7,,51,60,,4.1,90,2.7,E
96687,2023-08-20 00:00:00,,34,30.7,,25.7,34,,8.8,No significant weather,1010.9,,48,60,,3.6,130,2.2,E
96687,2023-08-21 00:00:00,,34.1,28.6,,25,34.9,,8.8,No significant weather,1010.8,,47,70,,5.7,110,2.8,E
96687,2023-08-22 00:00:00,,33,30.2,,26.1,33,0,9.1,No significant weather,1010.8,,50,64,,3.6,110,2.3,E
96687,2023-08-23 00:00:00,,34.6,29.9,,26.2,34.6,,4.3,No significant weather,1011.2,,49,68,,4.1,50,2.3,E
96687,2023-08-24 00:00:00,,32.6,28.8,,26,33.6,0,6.6,No significant weather,1010.9,,57,71,,5.7,130,2.7,SE
96687,2023-08-25 00:00:00,,34.2,29.7,,27.8,34.2,,6.9,RA,1010.6,,46,65,,4.1,100,2.7,SE
96687,2023-08-26 00:00:00,,32.5,30,,24.8,32.8,,8.6,No significant weather,1010.7,,56,63,,3.1,90,1.9,SE
96687,2023-08-27 00:00:00,,34.6,30.8,,25,34.6,,5.6,No significant weather,1010.5,,46,59,,3.1,100,1.9,SE
96687,2023-08-28 00:00:00,,34,30.7,,24.8,34.2,0,7.7,No significant weather,1010.5,,44,58,,4.6,100,3,E
96687,2023-08-29 00:00:00,,32.8,30.4,,24.8,34.4,0,10.1,No significant weather,1010.3,,47,58,,4.1,100,2.7,E
96687,2023-08-30 00:00:00,,32.8,31.1,,27.2,34.2,0,10.6,No significant weather,1010.7,,51,63,,4.1,100,2.3,E
96687,2023-08-31 00:00:00,,34.2,31,,25,35.4,,7.4,No significant weather,1011.2,,46,61,,3.1,120,1.8,SE
96687,2023-09-01 00:00:00,,33.6,30.2,,24.5,33.9,0,8,No significant weather,1011.3,,44,48,,4.1,90,2.5,SE
96687,2023-09-02 00:00:00,,34.2,30.5,,24.2,34.2,0,9.1,No significant weather,1010.1,,44,60,,3.1,80,2.1,E
96687,2023-09-03 00:00:00,,34.1,30,,23.6,34.1,0,5.8,No significant weather,1010.6,,43,57,,3.1,80,2.3,E
96687,2023-09-04 00:00:00,,33.4,29.6,,24.5,33.4,0,8.8,No significant weather,1009.6,,48,64,,4.1,100,2.2,E
96687,2023-09-05 00:00:00,,34.1,30.6,,26.5,34.5,0,7.7,No significant weather,1010.5,,51,63,,3.1,60,2.4,E
96687,2023-09-06 00:00:00,,33.2,30,,25.7,35,0,7.4,No significant weather,1011,,55,65,,3.1,70,2,SE
96687,2023-09-07 00:00:00,,34.6,30.8,,26.7,35,0,6.9,No significant weather,1011.8,,48,58,,3.6,110,2.5,E
96687,2023-09-08 00:00:00,,34.2,31,,25.6,34.7,0,8.9,No significant weather,1011.9,,45,56,,3.1,90,2.2,SE
96687,2023-09-09 00:00:00,,34.4,30.4,,25.1,34.8,0,9.4,No significant weather,1011.2,,43,59,,3.6,90,2.4,E
96687,2023-09-10 00:00:00,,34.4,31.2,,25.2,34.4,,4.5,SMOKE,1011.2,,46,57,,4.1,100,2.2,E
96687,2023-09-11 00:00:00,,29.3,29.1,,26.4,32.6,0,6.2,No significant weather,1011.6,,75,71,,6.2,170,2.4,E
96687,2023-09-12 00:00:00,,27.2,29.6,,25.4,31.4,8888,3.3,RA,1012.7,,85,63,,4.1,90,2.2,E
96687,2023-09-13 00:00:00,,34.2,31.1,,26.2,35.1,.5,2.2,RA,1011.6,,46,60,,4.6,100,3.4,E
96687,2023-09-14 00:00:00,,33.8,28.4,,25.6,34.4,0,9.4,No significant weather,1012.3,,48,72,,3.6,90,2.2,SE
96687,2023-09-15 00:00:00,,33.2,30.8,,26.6,34.4,0,6.2,No significant weather,1011.7,,54,60,,3.1,100,2.4,E
96687,2023-09-16 00:00:00,,34,27,,25.6,34.8,0,5.8,No significant weather,1011.2,,49,87,,3.6,230,2.1,E
96687,2023-09-17 00:00:00,,29.8,27.4,,25.7,32.8,.5,3.2,"TS,RA",1011,,69,81,,5.1,240,2.2,E
96687,2023-09-18 00:00:00,,32.4,31.1,,25.6,33.8,3.5,2.3,-,1010.5,,56,62,,2.6,120,1.3,S
96687,2023-09-19 00:00:00,,32,30.4,,26.2,32.4,,3.5,No significant weather,1011.4,,59,62,,3.1,340,2,E
96687,2023-09-20 00:00:00,,33.5,30.2,,26.2,34.1,0,1.2,HAZE,1010.5,,52,62,,3.6,100,2.1,E
96687,2023-09-21 00:00:00,,34.8,31.1,,26.2,35.8,,4.5,No significant weather,1010.5,,44,53,,4.1,110,3,E
96687,2023-09-22 00:00:00,,33.4,31,,24.5,33.8,,10.5,HAZE,1011,,47,53,,2.6,70,1.8,E
96687,2023-09-23 00:00:00,,35,30.6,,25.4,35,0,4.5,HAZE,1010.6,,38,60,,3.6,260,2.1,E
96687,2023-09-24 00:00:00,,34.2,31.4,,25.9,35.7,0,6.7,HAZE,1009.9,,49,59,,10.3,130,3.4,E
96687,2023-09-25 00:00:00,,33.9,30.9,,26,34.7,,9.5,No significant weather,1011,,49,59,,3.6,90,2.4,E
96687,2023-09-26 00:00:00,,34.7,31,,27.2,35.4,0,9.4,No significant weather,1010.3,,45,53,,4.1,120,3.3,E
96687,2023-09-27 00:00:00,,35.6,30.6,,25.8,35.8,,10.3,HAZE,1010.5,,40,60,,5.1,80,3.2,E
96687,2023-09-28 00:00:00,,36.4,30,,26.5,36.4,0,9.5,SMOKE,1010.8,,39,61,,4.6,100,3.2,E
96687,2023-09-29 00:00:00,,36.2,31.8,,25,37,,9.4,No significant weather,1011.8,,39,60,,4.6,90,2.5,E
96687,2023-09-30 00:00:00,,35.2,32.4,,25.2,35.9,,9.1,SMOKE,1011.6,,41,53,,3.1,10,2.1,E
96687,2023-10-01 00:00:00,,35.2,30.9,,26.8,35.4,,6.4,HAZE,1011.7,,37,51,,4.1,110,2.8,E
96687,2023-10-02 00:00:00,,35.3,31.4,,25.6,35.3,,9.9,No significant weather,1011.7,,41,58,,3.6,90,2.2,E
96687,2023-10-03 00:00:00,,33,30.4,,25.4,33.6,,9.4,No significant weather,1012.7,,55,63,,3.1,90,1.6,E
96687,2023-10-04 00:00:00,,34.6,32,,26.4,35,0,0,HAZE,1012.1,,51,67,,3.1,250,1.7,E
96687,2023-10-05 00:00:00,,36.2,33.2,,28,37,0,0,HAZE,1010.9,,44,57,,4.1,270,2.1,E
96687,2023-10-06 00:00:00,,36,32.2,,28,36.7,,8.4,No significant weather,1011,,43,60,,3.6,80,2.8,E
96687,2023-10-07 00:00:00,,35.6,32.2,,28.8,36.3,0,10.4,No significant weather,1010.5,,49,57,,3.6,140,2.6,SE
96687,2023-10-08 00:00:00,,33.3,29.4,,27.2,34.4,0,10.4,No significant weather,1012.2,,57,74,,2.6,20,1.9,N
96687,2023-10-09 00:00:00,,32,27.2,,26.6,32,0,.4,-,1012.6,,63,80,,3.1,250,1.8,NW
96687,2023-10-10 00:00:00,,34.8,31.4,,26.6,36,8888,1,RA,1011.8,,47,58,,3.1,110,1.9,E
96687,2023-10-11 00:00:00,,35,31.2,,26.2,35.2,,8,No significant weather,1011.2,,44,61,,3.6,120,2.7,E
96687,2023-10-12 00:00:00,,34.8,31.8,,25.6,35.2,0,6.8,No significant weather,1012,,45,59,,4.1,90,2.4,E
96687,2023-10-13 00:00:00,,35.1,27,,26.4,35.5,0,2.5,No significant weather,1011.5,,46,87,,3.6,260,1.9,SE
96687,2023-10-14 00:00:00,,36.4,30.9,,27.7,36.4,1.3,5.4,RA,1010.7,,46,70,,3.1,100,2.6,E
96687,2023-10-15 00:00:00,,36.2,27.2,,26.6,36.2,8888,5,-,1011.1,,45,92,,3.6,100,1.7,N
96687,2023-10-16 00:00:00,,36.4,31,,26.2,36.8,2,6.1,"TS,RA",1010.5,,45,65,,3.6,80,2.3,E
96687,2023-10-17 00:00:00,,35.8,30.1,,27.9,36.3,0,8.6,TS,1011.1,,48,67,,3.1,100,1.8,NE
96687,2023-10-18 00:00:00,,33.7,25.8,,25,33.7,0,7.5,TS,1011.7,,54,97,,4.6,230,1.9,E
96687,2023-10-19 00:00:00,,30,24.8,,24.7,32,19.4,5,"TS,RA",1012.5,,77,94,,2.6,330,1.5,N
96687,2023-10-20 00:00:00,,33,28.8,,26.6,33.2,1.1,2.9,"TS,RA",1012,,58,76,,5.1,110,1.9,E
96687,2023-10-21 00:00:00,,34.8,28.2,,27.2,35.2,0,5.6,TS,1011.8,,49,77,,3.6,240,2,E
96687,2023-10-22 00:00:00,,35,25.8,,25.4,35,0,6.3,TS,1012.5,,50,89,,4.1,190,1.9,E
96687,2023-10-23 00:00:00,,33.6,29.6,,26.8,33.9,1.8,5,"TS,RA",1012,,56,74,,4.1,200,2.3,S
96687,2023-10-24 00:00:00,,26.7,25.6,,24.8,30.8,0,6.4,-,1013.2,,91,92,,3.6,20,1.6,N
96687,2023-10-25 00:00:00,,33,26.2,,23.7,33.6,4.3,1.5,"TS,RA",1012.6,,60,90,,4.1,200,1.5,NE
96687,2023-10-26 00:00:00,,34.6,32,,25.4,35.3,.2,4.1,"TS,RA",1011.9,,48,58,,3.1,70,2.1,E
96687,2023-10-27 00:00:00,,35.4,32.8,,26.7,36,0,10,No significant weather,1011.1,,48,58,,3.1,80,2.4,E
96687,2023-10-28 00:00:00,,35.5,32.4,,27,35.8,,10.4,No significant weather,1010.9,,41,52,,3.6,100,2.8,E
96687,2023-10-29 00:00:00,,35.6,32,,26.8,36.4,0,10.1,No significant weather,1009.9,,44,60,,4.6,80,2.8,E
96687,2023-10-30 00:00:00,,36.6,30.8,,27.2,36.6,,9.1,No significant weather,1009.2,,40,72,,3.6,180,2.1,NE
96687,2023-10-31 00:00:00,,36.8,31.5,,28.4,36.8,0,7.2,-,1009.5,,43,68,,2.6,40,1.9,NE
96687,2023-11-01 00:00:00,,34.2,31.6,,26.6,35,0,6.4,No significant weather,1010.5,,53,64,,3.1,240,2.1,S
96687,2023-11-02 00:00:00,,31.7,28,,26.7,33.3,8888,5.7,-,1009.9,,67,84,,2.6,340,1.4,S
96687,2023-11-03 00:00:00,,35,24.8,,24.6,35,8888,2.3,RA,1009.5,,51,99,,5.1,140,1.9,N
96687,2023-11-04 00:00:00,,30.9,26.5,,25.5,30.9,41.5,5.3,-,1010.7,,69,92,,3.6,340,1.9,N
96687,2023-11-05 00:00:00,,33.8,29.2,,26.2,34.6,.9,2.9,-,1010.3,,52,76,,5.1,210,2,N
96687,2023-11-06 00:00:00,,29.1,27.2,,26.3,35,0,8.2,-,1010,,82,91,,3.1,340,1.6,SW
96687,2023-11-07 00:00:00,,33.5,30.2,,27,33.5,17.9,6.2,RA,1010.6,,62,76,,4.6,210,2,S
96687,2023-11-08 00:00:00,,34.8,31.4,,28,34.8,8888,7,-,1009.4,,52,66,,3.1,220,2,S
96687,2023-11-09 00:00:00,,32.2,26.5,,26.2,33.3,0,8.6,-,1011.4,,61,89,,3.1,140,1.6,NW
96687,2023-11-10 00:00:00,,33.2,30.4,,27,33.2,1,3.1,"TS,RA",1011.7,,60,74,,3.6,220,1.6,S
96687,2023-11-11 00:00:00,,33.6,27.8,,27.2,33.6,0,6.1,-,1011.6,,56,83,,3.1,230,1.5,NE
96687,2023-11-12 00:00:00,,31,29,,26.4,32.6,,3.7,-,1011.7,,71,80,,4.6,200,1.8,N
96687,2023-11-13 00:00:00,,32,29.4,,26.6,32.5,,4.4,TS,1012.1,,62,78,,4.1,360,2.3,E
96687,2023-11-14 00:00:00,,36.2,31.8,,27.8,36.8,0,3.7,No significant weather,1010.5,,41,73,,3.6,230,2.4,E
96687,2023-11-15 00:00:00,,34.6,30.5,,28.7,35.8,,10.6,No significant weather,1010.8,,53,74,,3.1,220,2,NE
96687,2023-11-16 00:00:00,,33.1,27,,26.2,33.1,,7.1,No significant weather,1012.1,,61,87,,2.6,340,1.8,N
96687,2023-11-17 00:00:00,,32,27.8,,26.8,32.6,8888,3.9,-,1011.8,,70,84,,3.1,170,1.9,S
96687,2023-11-18 00:00:00,,33,29.6,,25.2,33.1,8888,3.3,-,1010.9,,61,76,,3.1,240,1.7,S
96687,2023-11-19 00:00:00,,31.8,31.1,,27.2,31.8,,3.2,-,1011,,63,67,,2.6,240,1.9,S
96687,2023-11-20 00:00:00,,32,28.5,,26.8,33.7,1.8,5.4,-,1010.6,,65,87,,3.1,70,1.6,E
96687,2023-11-21 00:00:00,,31.1,30.5,,28,32.7,3.3,4.1,RA,1009.3,,69,69,,3.1,90,2.2,E
96687,2023-11-22 00:00:00,,31.3,27.4,,26.7,32.4,,3.5,No significant weather,1008,,70,91,,3.6,220,1.9,E
96687,2023-11-23 00:00:00,,32.2,24.8,,24.5,32.2,4.7,5.5,"TS,RA",1009,,65,97,,3.6,30,2.3,N
96687,2023-11-24 00:00:00,,32.4,26.4,,25.2,32.4,13.6,3,"TS,RA",1009.2,,63,90,,2.6,340,1.8,N
96687,2023-11-25 00:00:00,,32.8,23.6,,23.3,33.4,.3,4.6,-,1009.4,,61,98,,2.1,360,1.8,NE
96687,2023-11-26 00:00:00,,30.2,24,,23.9,30.2,25.3,6.5,"TS,RA",1010.3,,73,100,,4.1,140,1.7,NE
96687,2023-11-27 00:00:00,,30.8,31.7,,24.3,32.4,34.7,2.4,"TS,RA",1009.8,,68,64,,2.6,180,1.6,N
96687,2023-11-28 00:00:00,,26.4,23.9,,23.7,30.7,57.8,5.6,"TS,RA",1010.9,,91,99,,4.1,290,1.8,S
96687,2023-11-29 00:00:00,,31.9,29.8,,23.5,33.4,39,3.6,"TS,RA",1009.6,,59,81,,3.1,30,1.6,N
96687,2023-11-30 00:00:00,,33.6,25.6,,24.2,34,0,7.7,TS,1009.2,,60,91,,3.1,140,1.9,NE
96687,2023-12-01 00:00:00,,30.8,26.1,,25.4,30.8,32,6.1,"TS,RA",1009.4,,72,95,,3.6,230,1.7,NW
96687,2023-12-02 00:00:00,,30.2,28.9,,25.4,30.4,20.8,4.2,"TS,RA",1010.1,,75,82,,2.6,40,1.6,NE
96687,2023-12-03 00:00:00,,33.2,29.4,,23.7,34,0,0,No significant weather,1009.8,,59,75,,4.1,360,2.4,S
96687,2023-12-04 00:00:00,,28.6,24.4,,24.2,29.4,37.9,9.6,"TS,RA",1011.2,,83,97,,3.6,260,1.8,N
96687,2023-12-05 00:00:00,,31.7,28.1,,26,31.7,11.9,0,RA,1010.5,,66,85,,2.1,230,1.5,NW
96687,2023-12-06 00:00:00,,32,28.4,,25.9,32,.8,6,RA,1010.4,,68,87,,3.6,180,1.7,S
96687,2023-12-07 00:00:00,,24.6,24,,23.6,27.8,3.5,4.5,RA,1012.1,,95,99,,3.6,320,2.1,N
96687,2023-12-08 00:00:00,,30.6,29.2,,25,31.8,55.7,.4,"TS,RA",1010.8,,68,80,,3.1,330,1.9,NW
96687,2023-12-09 00:00:00,,29.5,28.7,,26.2,31.2,,6.8,No significant weather,1010.1,,82,82,,3.6,220,1.7,SW
96687,2023-12-10 00:00:00,,28.5,28.8,,25,29.8,2.5,2.3,RA,1010,,80,80,,2.6,360,1.5,N
96687,2023-12-11 00:00:00,,30.3,31.4,,25.3,31.7,.5,.1,RA,1009.5,,71,69,,2.6,360,1.8,N
96687,2023-12-12 00:00:00,,31.6,29.2,,26.3,31.7,2.5,3.1,RA,1009.1,,69,83,,3.1,330,1.5,NE
96687,2023-12-13 00:00:00,,28.2,27.6,,25.4,28.7,1,1.8,RA,1010.7,,87,89,,2.1,20,1.3,E
96687,2023-12-14 00:00:00,,32.4,29.4,,26.3,32.7,43.1,.1,"TS,RA",1010.7,,63,80,,3.1,240,2,NW
96687,2023-12-15 00:00:00,,28.6,28.4,,25.5,29.6,5.7,5.8,"TS,RA",1011.2,,81,83,,2.6,360,1.7,N
96687,2023-12-16 00:00:00,,32.4,29.9,,27,33.2,,.5,No significant weather,1010,,62,71,,2.6,320,1.9,NW
96687,2023-12-17 00:00:00,,28.1,27.2,,23.8,28.2,78.8,6.1,-,1011.2,,85,87,,3.1,350,1.7,N
96687,2023-12-18 00:00:00,,31.6,28.1,,25.8,32.4,0,.3,DS or SS,1010.5,,69,83,,3.6,260,1.6,S
96687,2023-12-19 00:00:00,,32,28.2,,26.3,33,0,3.4,No significant weather,1010.7,,66,80,,3.1,110,1.5,SE
96687,2023-12-20 00:00:00,,31.8,27.4,,25.6,31.8,8888,5.5,-,1010.1,,68,91,,2.1,280,1.5,S
96687,2023-12-21 00:00:00,,33.2,28.3,,26.6,33.5,15.3,3.7,RA,1010.6,,60,85,,2.6,50,1.7,NE
96687,2023-12-22 00:00:00,,33.7,30.1,,26,34.1,0,6.8,No significant weather,1011.4,,54,74,,4.6,210,1.9,SW
96687,2023-12-23 00:00:00,,33.4,28.2,,27.3,34.6,,6.2,No significant weather,1011.6,,58,81,,3.1,120,1.8,E
96687,2023-12-24 00:00:00,,33.4,26.5,,26.2,33.5,.2,6.6,RA,1011.7,,60,96,,4.1,180,1.8,N
96687,2023-12-25 00:00:00,,27.8,29.5,,25.1,30.6,6.2,4.9,"TS,RA",1012.9,,82,78,,2.6,350,1.4,N
96687,2023-12-26 00:00:00,,31.6,27.8,,26.2,32.1,.5,0,RA,1012.6,,66,82,,2.6,330,1.9,N
96687,2023-12-27 00:00:00,,32.7,25.7,,25.5,32.7,,4.5,-,1013.2,,67,94,,2.1,360,1.7,N
96687,2023-12-28 00:00:00,,32.3,25.8,,25.5,32.3,9.1,6.3,"TS,RA",1012.2,,69,92,,2.6,120,1.6,E
96687,2023-12-29 00:00:00,,33,28,,26.4,33,35.5,3.4,"TS,RA",1010.4,,62,83,,2.1,40,1.4,E
96687,2023-12-30 00:00:00,,32.3,30.5,,26.6,33.5,8888,5.5,"TS,RA",1009.6,,68,78,,2.6,330,2,N
96687,2023-12-31 00:00:00,,33,26.9,,26.3,33,0,6.8,-,1010.6,,68,94,,4.1,210,1.6,SW
97184,2023-01-01 00:00:00,25.2,30.4,29.5,27.575,26,30.8,1.5,4.5,RA,1010.9,94,76,76,85,5.1,280,3,W
97184,2023-01-02 00:00:00,26.4,30.7,29.2,28.175,25.2,30.7,0,7.4,No significant weather,1010.2,91,78,79,84.75,5.1,280,3.4,W
97184,2023-01-03 00:00:00,25.2,24.2,24.8,24.85,23,26,75,5.6,No significant weather,1010.3,98,98,94,97,7.2,230,1.7,E
97184,2023-01-04 00:00:00,23.8,23.2,23.2,23.5,23,24.4,69.2,0,"TS,RA",1010.8,98,99,97,98,5.7,240,2,E
97184,2023-01-05 00:00:00,24,24.4,25.4,24.45,23.8,25.7,94.8,0,"TS,RA",1011.4,95,97,93,95,2.6,70,1.2,E
97184,2023-01-06 00:00:00,25,26.4,28.2,26.15,24.8,28.8,33.1,0,"TS,RA",1011.2,96,81,81,88.5,2.1,100,.8,C
97184,2023-01-07 00:00:00,24.8,29.2,28.8,26.9,24.8,29.9,42,0,"TS,RA",1009.5,97,79,81,88.5,2.1,300,1.3,NW
97184,2023-01-08 00:00:00,25.3,30.1,27.3,27,24.8,30.5,8.5,2,"TS,RA",1011.1,95,74,87,87.75,6.7,270,1.8,W
97184,2023-01-09 00:00:00,24.8,26.6,25,25.3,23.8,28,20.9,3.4,RA,1013.1,95,89,91,92.5,3.6,220,1.5,E
97184,2023-01-10 00:00:00,25.1,26.4,26.6,25.8,24,28.1,47,0,"TS,RA",1012.2,91,84,85,87.75,3.6,290,1.4,NE
97184,2023-01-11 00:00:00,24,30.4,29,26.85,25.2,30.6,4.1,0,RA,1011,98,67,79,85.5,4.6,260,2.1,W
97184,2023-01-12 00:00:00,25.2,30.2,29.2,27.45,24.8,30.2,0,8.4,No significant weather,1011.2,94,74,77,84.75,3.6,280,1.3,NW
97184,2023-01-13 00:00:00,24.8,30.6,29.6,27.45,25,30.6,0,5.7,No significant weather,1010.4,90,69,76,81.25,3.1,290,1.7,W
97184,2023-01-14 00:00:00,25,30.9,29.4,27.575,26.1,30.9,8888,8.4,No significant weather,1009.4,91,71,78,82.75,3.6,270,2,W
97184,2023-01-15 00:00:00,26.1,31.2,28.9,28.075,25.8,31.4,2,7.3,RA,1009.1,92,71,79,83.5,4.1,260,1.8,W
97184,2023-01-16 00:00:00,25.8,31.3,30.6,28.375,25.4,31.7,3,11,RA,1010.1,92,68,72,81,3.1,290,1.6,W
97184,2023-01-17 00:00:00,25.4,31.4,30.2,28.1,25,31.7,0,8.8,No significant weather,1010.8,91,63,74,79.75,3.6,250,2.1,W
97184,2023-01-18 00:00:00,25,29,27,26.5,24.4,29,13,8.8,No significant weather,1011.9,92,75,87,86.5,6.2,260,2.8,W
97184,2023-01-19 00:00:00,24.4,27.6,27.4,25.95,24.1,27.6,7.6,2.4,RA,1011.2,95,82,81,88.25,4.1,290,1.4,SE
97184,2023-01-20 00:00:00,24.6,30.7,27.6,26.875,24.9,30.7,17.3,0,RA,1010.4,89,68,82,82,6.2,290,1.7,W
97184,2023-01-21 00:00:00,24.9,30.4,28.7,27.225,25.4,30.4,0,6.8,No significant weather,1009,94,72,79,84.75,3.1,40,1.8,NW
97184,2023-01-22 00:00:00,25.4,29.4,26.9,26.775,25.2,30,0,6.2,No significant weather,1008.3,92,76,87,86.75,4.1,300,2.4,NW
97184,2023-01-23 00:00:00,25.2,27.4,28,26.45,24.9,29.6,8888,8.2,RA,1008,91,82,82,86.5,4.1,270,2.2,E
97184,2023-01-24 00:00:00,24.9,29.6,25.2,26.15,24.3,29.6,3.6,1.7,RA,1007.9,91,75,97,88.5,5.1,290,2.3,W
97184,2023-01-25 00:00:00,24.3,30.2,27,26.45,24.8,30.2,53.9,3.7,-,1007.2,96,75,88,88.75,4.1,310,2.4,NW
97184,2023-01-26 00:00:00,24.8,27.5,26,25.775,24.4,29,55.5,6.2,RA,1008.4,95,82,88,90,4.1,280,1.8,W
97184,2023-01-27 00:00:00,24.4,29.3,27.1,26.3,24.8,29.3,40.5,1.6,DZ,1008.3,96,80,87,89.75,6.2,280,3.2,W
97184,2023-01-28 00:00:00,24.8,27.6,24.2,25.35,24,27.6,15.8,2.8,RA,1008.6,95,84,97,92.75,4.1,280,2.2,W
97184,2023-01-29 00:00:00,24.6,25.2,26.2,25.15,24.4,26.8,68.6,0,RA,1009.6,98,95,93,96,1.5,110,1.1,NE
97184,2023-01-30 00:00:00,24.6,23.8,24.5,24.375,23.8,27.1,55.8,0,RA,1011,94,97,96,95.25,1.5,50,1,NE
97184,2023-01-31 00:00:00,24,29.7,27.5,26.3,24.2,29.7,66.1,0,RA,1009,96,73,90,88.75,2.6,290,1.5,W
97184,2023-02-01 00:00:00,24.2,29.9,26.9,26.3,24.3,30.4,1,1.6,RA,1008.9,92,77,89,87.5,3.6,300,2.1,SE
97184,2023-02-02 00:00:00,24.3,26.2,27.4,25.55,23.4,27.4,101.2,6,RA,1010.8,98,91,85,93,3.1,280,1.7,W
97184,2023-02-03 00:00:00,23.4,27.8,28.6,25.8,23.6,29.5,85.1,0,RA,1010,98,81,75,88,2.1,270,1.2,NE
97184,2023-02-04 00:00:00,23.6,29.8,29.2,26.55,23.8,30.6,10.1,.5,RA,1008.8,95,70,74,83.5,3.1,310,1.7,NW
97184,2023-02-05 00:00:00,23.8,30.9,29.5,27,24.6,31.2,2,8.7,No significant weather,1008.3,92,70,77,82.75,2.6,290,1.8,E
97184,2023-02-06 00:00:00,25.2,24,29.1,25.875,24,30.4,0,7.9,No significant weather,1009.1,89,96,77,87.75,3.6,290,1.7,E
